edicao_numero,mes,ano,preco_capa,numero_paginas,url
1,5,2002,"R$ 2,50",52,http://www.guiadosquadrinhos.com/edicao/batman-7-serie-n-1/btn0301/4861
2,5,2002,"R$ 2,50",52,http://www.guiadosquadrinhos.com/edicao/batman-n-2/btn0301/4862
3,6,2002,"R$ 2,50",52,http://www.guiadosquadrinhos.com/edicao/batman-n-3/btn0301/4863
4,6,2002,"R$ 2,50",52,http://www.guiadosquadrinhos.com/edicao/batman-n-4/btn0301/4864
5,7,2002,"R$ 2,50",52,http://www.guiadosquadrinhos.com/edicao/batman-n-5/btn0301/4865
