edicao_numero,mes,ano,preco_capa,numero_paginas,url
1,10,2025,"R$ 14,90",52,http://www.guiadosquadrinhos.com/edicao/batman-6-serie-n-1/ba011600/186510
2,12,2025,"R$ 19,90",52,http://www.guiadosquadrinhos.com/edicao/batman-n-2/ba011600/187385
3,1,2026,"R$ 19,90",52,http://www.guiadosquadrinhos.com/edicao/batman-n-3/ba011600/187672
4,2,2026,"R$ 19,90",52,http://www.guiadosquadrinhos.com/edicao/batman-n-4/ba011600/188143
